Country,Year,SP.POP.TOTL,SH.TBS.INCD,SH.IMM.MEAS,SE.XPD.TOTL.GD.ZS,SH.DYN.AIDS.ZS,SP.DYN.LE00.IN,SH.IMM.IDPT,SH.XPD.CHEX.GD.ZS,SN.ITK.DEFC.ZS,NY.GDP.PCAP.CD
Guyana,2009,751258.0,128.0,97.0,2.15057992935181,1.3,66.563,98.0,4.35117102,8.4,4213.816229222868
Guyana,2010,747932.0,119.0,95.0,2.40938997268677,1.3,66.743,95.0,4.21897697,8.7,4589.873241473212
Guyana,2011,744230.0,118.0,98.0,2.50669002532959,1.3,66.982,93.0,4.17213488,8.6,4960.004726390741
Guyana,2012,743966.0,124.0,99.0,2.24131989479065,1.4,67.23,97.0,3.7081871,8.0,5461.390966623811
Guyana,2014,751115.0,89.0,99.0,4.36033010482788,1.4,67.882,98.0,3.94755459,7.0,5495.3761967479195
Guyana,2015,755031.0,93.0,99.0,3.89569997787476,1.4,68.201,95.0,4.02264786,6.8,5668.42976474423
Guyana,2016,759087.0,94.0,99.0,4.73775005340576,1.4,68.384,97.0,4.01842117,6.4,5905.380195632047
Guyana,2017,763252.0,84.0,99.0,4.6647801399231,1.4,68.667,97.0,4.31911182,6.1,6220.978568206092
Guyana,2018,785514.0,83.0,98.0,4.45058012008667,1.4,68.896,95.0,4.90492487,5.4,6094.908858709627
Honduras,2010,8450933.0,43.0,98.0,6.80000019073486,0.5,71.088,97.0,8.72536373,15.8,1874.2717037259868
Honduras,2011,8622504.0,48.0,97.0,6.09999990463257,0.4,71.439,97.0,8.79187012,13.4,2053.9642551629854
Honduras,2012,8792367.0,44.0,97.0,6.29972791671753,0.4,71.734,98.0,8.65655136,13.4,2107.35083070622
Honduras,2013,8960657.0,42.0,97.0,5.87492990493774,0.4,71.963,99.0,8.47723007,14.2,2064.5484061981765
Honduras,2014,9127846.0,39.0,97.0,7.0901198387146,0.3,72.259,99.0,7.91455746,14.6,2164.420218603935
Honduras,2015,9294505.0,40.0,98.0,6.41297006607056,0.3,72.487,98.0,7.48378992,14.5,2257.2227122596023
Honduras,2016,9460798.0,39.0,98.0,5.15961980819702,0.3,72.588,95.0,7.69098616,13.8,2295.538079491989
Honduras,2017,9626842.0,37.0,98.0,4.93701982498169,0.3,72.692,90.0,6.98996687,13.2,2403.3044512008078
Honduras,2018,9792850.0,37.0,91.0,6.05646991729736,0.3,72.814,91.0,7.21891975,13.1,2457.688921390814
Honduras,2019,9958829.0,31.0,89.0,4.91284990310669,0.2,72.881,88.0,7.2839179,13.3,2519.370193701847
Croatia,2002,4302174.0,37.0,95.0,3.78326988220215,0.1,74.71731707317075,95.0,6.20509815,4.6,6295.7152079073
Croatia,2003,4303399.0,36.0,94.0,3.83135008811951,0.1,74.6139024390244,94.0,6.35763264,3.7,8138.428109223991
Croatia,2004,4304600.0,30.0,96.0,3.78584003448486,0.1,75.52024390243902,96.0,6.57048893,3.1,9760.130860427487
Croatia,2007,4310217.0,25.0,96.0,3.9408700466156,0.1,75.70560975609757,96.0,7.47507524,2.5,14069.348011763273
Croatia,2008,4309705.0,26.0,96.0,4.25213003158569,0.1,75.91219512195123,96.0,7.72871161,2.5,16461.289132195045
Croatia,2009,4305181.0,22.0,95.0,4.35808992385864,0.1,76.16829268292685,96.0,8.17583179,2.5,14708.880912068698
Croatia,2010,4295427.0,18.0,96.0,4.19863986968994,0.1,76.47560975609755,97.0,8.0887022,2.5,14124.810842970212
Croatia,2011,4280622.0,16.0,96.0,4.09654998779297,0.1,76.77560975609757,96.0,7.76850891,2.5,14812.86947165283
Croatia,2012,4267558.0,14.0,95.0,4.77677822113037,0.1,76.92439024390244,96.0,7.78380489,2.5,13443.135229862817
Croatia,2013,4255689.0,14.0,94.0,4.50039005279541,0.1,77.1268292682927,96.0,6.51796293,2.5,13871.329904914277
Croatia,2014,4238389.0,13.0,94.0,4.94188404083252,0.1,77.47804878048781,95.0,6.70013046,2.5,13784.478357503309
Croatia,2015,4203604.0,13.0,93.0,4.93153858184814,0.1,77.27560975609758,94.0,6.78702879,2.5,11952.311175390767
Croatia,2016,4174349.0,12.0,90.0,4.71728134155273,0.1,78.0219512195122,93.0,6.82921791,2.5,12552.25537861982
Croatia,2017,4124531.0,10.0,89.0,3.85475993156433,0.1,77.8268292682927,92.0,6.75844765,2.5,13655.815938761923
Croatia,2018,4087843.0,10.0,93.0,3.90755009651184,0.1,78.0707317073171,93.0,6.78430557,2.5,15244.431048347635
Croatia,2019,4065253.0,8.3,93.0,3.91686010360718,0.1,78.42439024390245,94.0,6.97861767,2.5,15331.883053672156
Haiti,2014,10412740.0,200.0,69.0,1.75314998626709,2.0,62.987,63.0,4.62687111,42.6,1453.9174770927257
Haiti,2015,10563757.0,194.0,69.0,1.85704004764557,2.0,63.237,64.0,5.06690121,42.4,1404.1552140725726
Haiti,2016,10713849.0,188.0,69.0,1.39585995674133,2.0,63.392,64.0,4.90023947,43.2,1305.571297385564
Haiti,2017,10863543.0,181.0,69.0,1.50423002243042,1.9,63.854,64.0,4.78747177,44.6,1384.0383724392966
Haiti,2018,11012421.0,176.0,69.0,1.63206994533539,1.9,64.019,64.0,4.57474232,45.4,1494.2249622282952
Haiti,2019,11160438.0,170.0,65.0,1.78681135177612,1.9,64.255,51.0,4.72808981,46.4,1324.8440054861828
Indonesia,2001,217112437.0,369.0,76.0,2.46003007888794,0.1,66.758,76.0,2.1185019,19.2,739.0039465353548
Indonesia,2002,220115092.0,367.0,72.0,2.64568996429443,0.1,67.134,70.0,1.98062718,19.1,888.9013896656547
Indonesia,2003,223080121.0,366.0,74.0,3.21799993515015,0.1,67.413,71.0,2.24837184,18.9,1052.4131992191647
Indonesia,2004,225938595.0,363.0,76.0,2.74847006797791,0.1,65.75,71.0,2.12002277,19.1,1136.7552112796484
Indonesia,2005,228805144.0,360.0,77.0,2.8728199005127,0.2,67.649,72.0,2.53189397,19.2,1249.397689345731
Indonesia,2007,234858289.0,353.0,76.0,3.04425001144409,0.2,68.189,73.0,2.82385564,18.5,1840.3299266770207
Indonesia,2008,237936543.0,349.0,76.0,2.90190005302429,0.2,68.226,77.0,2.54842281,17.4,2144.389544199851
Indonesia,2009,240981299.0,345.0,74.0,3.52513003349304,0.3,68.494,78.0,2.62324095,15.4,2239.095265281981
Indonesia,2010,244016173.0,342.0,78.0,2.81227993965149,0.3,68.679,81.0,2.7908783,13.0,3094.443089897451
Indonesia,2011,247099697.0,338.0,80.0,3.18944001197815,0.3,68.823,81.0,2.98942471,10.7,3613.800902083236
Indonesia,2012,250222695.0,335.0,82.0,3.40748000144959,0.3,68.973,87.0,2.91427088,9.3,3668.212070474859
Indonesia,2013,253275918.0,332.0,87.0,3.35904002189636,0.3,69.264,92.0,2.86934805,8.2,3602.885516806293
Indonesia,2014,256229761.0,329.0,86.0,3.28800988197327,0.3,69.533,88.0,2.96433592,7.9,3476.6248532434347
Indonesia,2015,259091970.0,325.0,87.0,3.58360004425049,0.4,69.699,84.0,2.92428517,7.2,3322.5816881359888
Indonesia,2016,261850182.0,322.0,88.0,3.5,0.4,69.798,84.0,3.02147222,6.6,3558.8188522921923
Indonesia,2017,264498852.0,319.0,90.0,2.6699800491333,0.4,69.936,85.0,2.90417194,5.9,3839.7850685787203
Indonesia,2018,267066843.0,316.0,89.0,3.0,0.4,70.338,85.0,2.86757827,5.9,3902.661668157697
Indonesia,2019,269582878.0,312.0,88.0,2.84185004234314,0.4,70.518,85.0,2.90493584,6.2,4151.227542964531
India,2003,1117415123.0,337.0,60.0,3.61340999603271,0.5,64.094,61.0,4.0084796,21.5,543.8437988939514
India,2004,1136264583.0,334.0,64.0,3.35254001617432,0.5,64.524,63.0,3.95739222,22.1,624.1050943718972
India,2005,1154638713.0,329.0,68.0,3.18875002861023,0.4,64.996,65.0,3.79116249,21.6,710.509344850714
India,2006,1172373788.0,323.0,69.0,3.1428499221801802,0.4,65.412,65.0,3.63477802,19.6,802.0137420473797
India,2009,1223640160.0,300.0,78.0,3.27824997901917,0.3,66.513,74.0,3.48537874,16.3,1096.634980334975
India,2010,1240613620.0,292.0,82.0,3.377690076828,0.3,66.909,79.0,3.27211905,15.9,1350.6343220708504
India,2011,1257621191.0,284.0,84.0,3.79618000984192,0.3,67.359,82.0,3.24634194,15.4,1449.6017885341487
India,2012,1274487215.0,277.0,83.0,3.8675000667572,0.3,67.887,82.0,3.32935309,14.9,1434.0181980611328
India,2013,1291132063.0,270.0,83.0,3.84467005729675,0.3,68.46,83.0,3.74944162,14.9,1438.057480410057
India,2015,1322866505.0,256.0,87.0,4.11457014083862,0.3,69.636,87.0,3.59565997,14.5,1590.173918427808
India,2016,1338636340.0,249.0,88.0,4.25407981872559,0.2,70.117,88.0,3.50430417,13.9,1714.2803552673652
India,2017,1354195680.0,234.0,90.0,4.30544996261597,0.2,70.467,89.0,2.93597651,13.2,1957.9688412350029
India,2018,1369003306.0,224.0,93.0,4.36373996734619,0.2,70.71,90.0,2.95175385,13.3,1974.3777879236584
India,2019,1383112050.0,214.0,95.0,4.40722990036011,0.2,70.91,91.0,3.0141468,14.6,2047.2327043351213
Ireland,2001,3866243.0,12.0,73.0,4.08749008178711,0.1,77.13414634146342,84.0,6.39664602,2.5,28282.40988207296
Ireland,2002,3931947.0,11.0,73.0,4.10487985610962,0.1,77.63414634146342,83.0,6.67468452,2.5,32705.434556569817
Ireland,2003,3996521.0,12.0,78.0,4.20493984222412,0.1,78.1390243902439,86.0,7.0096755,2.5,41203.52958475685
Ireland,2004,4070262.0,12.0,81.0,4.48296022415161,0.1,78.53902439024391,89.0,7.22300482,2.5,47754.202319424396
Ireland,2005,4159914.0,12.0,84.0,4.51898002624512,0.1,78.9439024390244,90.0,7.64583445,2.5,50933.021609558884
Ireland,2006,4273591.0,12.0,86.0,4.54742002487183,0.1,79.24146341463415,91.0,7.51655483,2.5,54329.16185996238
Ireland,2007,4398942.0,11.0,87.0,4.71541023254395,0.1,79.64146341463415,92.0,7.80535555,2.5,61396.417461175995
Ireland,2008,4489544.0,11.0,89.0,5.45828008651733,0.1,80.09512195121953,93.0,9.10927963,2.5,61353.10656295232
Ireland,2009,4535375.0,11.0,90.0,6.15610980987549,0.1,80.19024390243902,94.0,10.5062685,2.5,52133.09061625439
Ireland,2010,4560155.0,9.8,90.0,6.05136013031006,0.2,80.74390243902438,94.0,10.50632477,2.5,48663.60044392506
Ireland,2011,4580084.0,9.8,92.0,5.82904005050659,0.2,80.74634146341464,95.0,10.676898,2.5,52183.132931215405
Ireland,2012,4599533.0,8.6,92.0,5.75268983840942,0.2,80.84634146341465,95.0,10.65266323,2.5,49054.697434064066
Ireland,2013,4623816.0,8.9,93.0,5.34205007553101,0.2,80.94878048780488,96.0,10.29696083,2.5,51546.3547634545
Ireland,2014,4657740.0,7.4,93.0,4.87849998474121,0.2,81.34878048780487,96.0,9.53489971,2.5,55643.05943387478
Ireland,2015,4701957.0,7.3,93.0,3.75876998901367,0.2,81.45365853658538,95.0,7.31605005,2.5,62053.98443815867
Ireland,2016,4755335.0,7.1,92.0,3.74212002754211,0.2,81.65365853658537,95.0,7.4248991,2.5,62895.91112392818
Ireland,2017,4807388.0,7.3,92.0,3.50928997993469,0.2,82.15609756097562,95.0,7.06397724,2.5,69970.94891457616
Ireland,2018,4867316.0,7.0,92.0,3.39286994934082,0.2,82.2048780487805,94.0,6.86017275,2.5,79250.38785176844
Ireland,2019,4934340.0,5.8,91.0,3.29461002349854,0.2,82.70243902439026,94.0,6.67931509,2.5,80927.07467106658
Iran  Islamic Rep.,2001,66674851.0,22.0,96.0,4.07168006896973,0.1,69.955,96.0,5.40086508,4.8,1902.947639072254
Iran  Islamic Rep.,2002,67327117.0,21.0,99.0,4.48487997055054,0.1,70.445,99.0,4.77904272,5.0,1910.4771336595256
Iran  Islamic Rep.,2003,67954699.0,20.0,99.0,4.36322021484375,0.1,69.823,99.0,5.16859722,5.0,2259.5163197681163
Iran  Islamic Rep.,2004,69061674.0,18.0,96.0,4.29662990570068,0.1,71.37,99.0,5.16670179,4.9,2751.7930417504995
Iran  Islamic Rep.,2005,70182594.0,17.0,94.0,4.05650997161865,0.1,71.838,95.0,5.38635683,5.2,3226.613970574273
Iran  Islamic Rep.,2006,71275760.0,17.0,99.0,4.28998994827271,0.1,72.276,98.0,5.29366922,5.5,3736.177792578353
Iran  Islamic Rep.,2007,72319418.0,16.0,97.0,4.59680986404419,0.1,72.772,99.0,5.06425858,5.7,4838.003556092782
Iran  Islamic Rep.,2008,73318394.0,16.0,98.0,3.91375994682312,0.1,72.624,99.0,5.29006815,5.4,5623.911680973937
Iran  Islamic Rep.,2009,74322685.0,17.0,99.0,3.84244990348816,0.1,72.698,99.0,6.50478983,5.5,5602.556281831867
Iran  Islamic Rep.,2010,75373855.0,18.0,99.0,3.70918011665344,0.1,73.069,99.0,6.69382286,6.1,6458.573935566211
Iran  Islamic Rep.,2011,76342971.0,18.0,99.0,3.48497009277344,0.1,73.679,99.0,6.57423449,6.3,8201.581708508651
Iran  Islamic Rep.,2012,77324451.0,18.0,98.0,3.16859006881714,0.1,74.186,99.0,6.58410263,6.0,8329.00204422921
Iran  Islamic Rep.,2013,78458928.0,18.0,98.0,3.06795001029968,0.1,74.449,98.0,5.93868208,5.1,6280.681857513555
Iran  Islamic Rep.,2014,79961672.0,16.0,99.0,2.80135011672974,0.1,74.782,99.0,6.75900412,4.9,5757.543336841929
Iran  Islamic Rep.,2015,81790841.0,16.0,99.0,2.79738998413086,0.1,75.124,98.0,7.53802347,4.7,4990.936797604748
Iran  Islamic Rep.,2016,83306231.0,15.0,99.0,3.36576008796692,0.1,75.6,99.0,8.57090187,4.9,5497.243227130741
Iran  Islamic Rep.,2017,84505076.0,14.0,99.0,3.79040002822876,0.1,75.971,99.0,8.42790699,5.2,5758.590719965948
Iran  Islamic Rep.,2018,85617562.0,14.0,99.0,3.9553599357605,0.1,76.195,99.0,8.4627676,5.2,3873.9953402079195
Iran  Islamic Rep.,2019,86564202.0,13.0,99.0,3.66319990158081,0.1,76.103,99.0,6.71061659,4.9,3277.8755955069996
Iceland,2001,284968.0,4.8,88.0,6.70592021942139,0.1,80.69024390243904,92.0,8.78546429,2.5,28897.44393969084
Iceland,2002,287523.0,3.2,91.0,7.29892015457153,0.1,80.50243902439026,95.0,9.465513230000001,2.5,32409.216149175325
Iceland,2003,289521.0,2.0,93.0,7.24507999420166,0.1,80.96341463414636,97.0,9.72930241,2.5,39476.69784866839
Iceland,2004,292074.0,4.3,93.0,7.16118001937866,0.1,80.99756097560977,99.0,9.32854366,2.5,47334.93065377233
Iceland,2005,296734.0,3.9,90.0,7.33843994140625,0.1,81.50243902439024,95.0,8.94695091,2.5,56794.85015889529
Iceland,2006,303782.0,4.9,95.0,7.19521999359131,0.1,81.15853658536587,97.0,8.55709076,2.5,57492.9342498703
Iceland,2007,311566.0,4.4,95.0,6.9443302154541,0.1,81.45365853658538,97.0,8.3535862,2.5,69495.7267376825
Iceland,2008,317414.0,2.2,96.0,7.03601980209351,0.1,81.60975609756099,98.0,8.34370804,2.5,56943.370446856316
Iceland,2009,318499.0,3.2,92.0,7.18984985351563,0.1,81.75121951219514,96.0,8.77518463,2.5,41301.273219718045
Iceland,2010,318041.0,7.9,93.0,6.9442400932312,0.1,81.89756097560975,96.0,8.36173058,2.5,43237.07294889581
Iceland,2011,319014.0,2.9,94.0,6.78997993469238,0.1,82.35853658536587,95.0,8.20293236,2.5,47714.59223084845
Iceland,2012,320716.0,3.6,90.0,7.58223009109497,0.1,82.91707317073171,89.0,8.18118858,2.5,45995.54787894672
Iceland,2013,323764.0,3.9,91.0,7.44868993759155,0.1,82.06097560975611,91.0,8.17555237,2.5,49804.982997837134
Iceland,2014,327386.0,2.8,90.0,7.6414098739624,0.1,82.86097560975611,90.0,8.22888947,2.5,54576.744814656486
Iceland,2015,330815.0,2.4,93.0,7.4579701423645,0.1,82.46829268292684,92.0,8.06978989,2.5,52951.68151108975
Iceland,2016,335439.0,2.1,91.0,7.43219995498657,0.1,82.2048780487805,91.0,8.09714699,2.5,61987.926362028345
Iceland,2017,343400.0,4.4,92.0,7.58385992050171,0.1,82.6609756097561,89.0,8.30908108,2.5,72010.14903162584
Iceland,2018,352721.0,2.6,93.0,7.56170988082886,0.1,82.86097560975611,91.0,8.44292068,2.5,74461.47999867797
Iceland,2019,360563.0,4.1,93.0,7.54735994338989,0.1,83.16341463414635,92.0,8.63868046,2.5,68853.71521657996
Italy,2001,56974100.0,8.6,77.0,4.65009021759033,0.2,80.12682926829268,93.0,7.73760843,2.5,20500.954399567163
Italy,2002,57059007.0,7.9,81.0,4.43240976333618,0.2,80.22926829268295,93.0,7.86693525,2.5,22376.297898932877
Italy,2003,57313203.0,8.7,84.0,4.54179000854492,0.2,79.98292682926831,96.0,7.83297729,2.5,27526.322460995707
Italy,2004,57685327.0,7.9,86.0,4.38520002365112,0.2,80.78048780487806,94.0,8.16549301,2.5,31317.20079432963
Italy,2005,57969484.0,7.6,87.0,4.23829984664917,0.2,80.78292682926829,95.0,8.33931828,2.5,32055.092075750315
Italy,2006,58143979.0,8.2,88.0,4.52545022964478,0.3,81.28292682926829,96.0,8.43673038,2.5,33529.72660143614
Italy,2007,58438310.0,5.4,90.0,4.10503005981445,0.3,81.43414634146342,97.0,8.13610077,2.5,37870.74750709694
Italy,2008,58826731.0,8.0,90.0,4.38794994354248,0.3,81.48536585365855,96.0,8.53282356,2.5,40944.91241946783
Italy,2009,59095365.0,7.9,90.0,4.52371978759766,0.3,81.63658536585366,96.0,8.95162296,2.5,37226.75719354016
Italy,2010,59277417.0,8.7,91.0,4.33411979675293,0.3,82.03658536585367,96.0,8.91602039,2.5,36035.64499506905
Italy,2011,59379449.0,6.6,90.0,4.11568021774292,0.3,82.1878048780488,96.0,8.77413177,2.5,38649.63948367892
Italy,2012,59539717.0,5.9,90.0,4.05601978302002,0.3,82.23902439024391,97.0,8.78352833,2.5,35051.52126977026
Italy,2013,60233948.0,5.8,90.0,4.14367008209229,0.3,82.69024390243902,96.0,8.77543831,2.5,35560.08140622885
Italy,2014,60789140.0,6.4,87.0,4.06127977371216,0.3,83.09024390243904,95.0,8.86791897,2.5,35565.721377149624
Italy,2015,60730582.0,6.6,85.0,4.07362985610962,0.3,82.5439024390244,93.0,8.85689163,2.5,30242.38613521843
Italy,2016,60627498.0,7.2,87.0,3.81578993797302,0.3,83.24390243902438,94.0,8.72533035,2.5,30960.73150889022
Italy,2017,60536709.0,7.3,92.0,4.04493999481201,0.2,82.94634146341465,95.0,8.6777401,2.5,32406.72031501343
Italy,2018,60421760.0,7.3,93.0,4.25614023208618,0.2,83.34634146341465,95.0,8.67509365,2.5,34622.16966647412
Italy,2019,59729081.0,6.1,94.0,4.09531021118164,0.2,83.49756097560977,96.0,8.66856861,2.5,33673.75096274205
Jamaica,2001,2625405.0,5.7,85.0,5.38103008270264,1.5,70.758,99.0,5.15652943,7.4,3502.209310944351
Jamaica,2002,2638244.0,4.9,86.0,5.37522983551025,1.5,70.888,99.0,4.74544334,6.9,3683.8965334249942
Jamaica,2003,2651027.0,5.5,78.0,4.25684976577759,1.4,70.806,96.0,4.22014093,7.0,3557.1989890973946
Jamaica,2004,2664024.0,5.3,86.0,3.91254997253418,1.4,70.86,98.0,4.80435324,7.1,3819.284230903162
Jamaica,2005,2676863.0,4.1,84.0,4.61641979217529,1.4,71.044,99.0,4.54581738,7.4,4200.389966069527
Jamaica,2007,2701221.0,4.7,76.0,5.49022006988525,1.4,71.418,92.0,5.32057667,8.3,4738.447175447728
Jamaica,2008,2711373.0,4.7,88.0,6.19131994247437,1.4,71.612,91.0,5.61143064,9.0,5056.258244557485
Jamaica,2009,2722401.0,6.2,88.0,6.19848012924194,1.4,72.124,90.0,5.14652538,9.6,4452.121811886029
Jamaica,2010,2733896.0,5.8,89.0,6.37060022354126,1.4,72.622,94.0,5.29506874,9.7,4835.793637616287
Jamaica,2011,2746169.0,4.6,88.0,6.26664018630981,1.4,73.094,92.0,5.23800802,9.9,5259.929487179111
Jamaica,2012,2759817.0,4.0,93.0,6.11246013641357,1.4,73.433,96.0,4.88511038,9.7,5365.242292952718
Jamaica,2013,2773129.0,4.2,94.0,6.25108003616333,1.4,73.412,93.0,4.95442057,9.7,5143.7213116693265
Jamaica,2014,2784543.0,3.7,92.0,6.01586008071899,1.4,72.982,92.0,5.16565466,9.3,4991.565518728241
Jamaica,2015,2794445.0,4.5,91.0,5.45521020889282,1.4,72.394,91.0,5.62469387,9.7,5077.550621883548
Jamaica,2016,2802695.0,4.4,95.0,5.31461000442505,1.3,72.02,99.0,5.70086861,9.3,5022.704717016439
Jamaica,2017,2808376.0,5.2,95.0,5.26016998291016,1.3,71.911,93.0,6.14843798,9.0,5273.15074381723
Jamaica,2018,2811835.0,3.5,89.0,5.41380977630615,1.3,71.793,97.0,5.96785641,8.1,5594.493934669476
Jamaica,2019,2813773.0,3.2,94.0,5.16364002227783,1.3,71.767,96.0,6.09748316,7.5,5626.171176527591
Kazakhstan,2002,14858948.0,193.0,95.0,3.02970004081726,0.1,65.95,95.0,3.61480069,6.6,1658.0307854463638
Kazakhstan,2004,15012984.0,195.0,99.0,2.25590991973877,0.1,66.06,82.0,3.98308039,7.5,2874.288482729991
Kazakhstan,2005,15147029.0,187.0,99.0,2.26353001594543,0.1,65.86,98.0,3.90172553,7.3,3771.278957338449
Kazakhstan,2006,15308085.0,175.0,99.0,2.62678003311157,0.1,66.15,99.0,3.39824939,6.3,5291.575304514566
Kazakhstan,2007,15484192.0,164.0,99.0,2.83138990402222,0.1,66.34,93.0,2.70314932,5.1,6771.414796818853
Kazakhstan,2008,15776938.0,158.0,99.0,2.58945989608765,0.1,67.11,99.0,3.04952621,4.3,8458.017154329818
Kazakhstan,2009,16092822.0,152.0,99.0,3.06071996688843,0.1,68.39,98.0,3.49913716,3.7,7165.223174837033
Kazakhstan,2010,16321872.0,144.0,99.0,3.46226000785828,0.1,68.45,99.0,2.73641348,3.2,9070.488252857474
Kazakhstan,2011,16557202.0,135.0,99.0,3.4935200214386,0.1,68.69,99.0,2.60236716,2.6,11634.001202110347
Kazakhstan,2012,16792090.0,122.0,96.0,3.9016900062561,0.1,69.52,99.0,3.03725958,2.5,12386.699265296294
Kazakhstan,2013,17035551.0,106.0,99.0,3.43737006187439,0.2,70.62,98.0,2.66286707,2.5,13890.63095629264
Kazakhstan,2014,17288285.0,91.0,99.0,3.42164993286133,0.2,71.44,95.0,2.97468472,2.5,12807.260686615242
Kazakhstan,2015,17542806.0,81.0,99.0,2.7885799407959,0.2,71.97,98.0,3.04051137,2.5,10510.77188841485
Kazakhstan,2016,17794055.0,73.0,99.0,2.97810006141663,0.2,72.41,82.0,3.42235565,2.5,7714.841843760241
Kazakhstan,2017,18037776.0,69.0,99.0,2.75081992149353,0.2,72.95,99.0,3.05244446,2.5,9247.581331296258
Kazakhstan,2018,18276452.0,67.0,99.0,2.61595010757446,0.2,73.15,98.0,2.8178606,2.5,9812.626370773956
Kazakhstan,2019,18513673.0,68.0,99.0,2.8569700717926,0.3,73.18,97.0,2.78745675,2.5,9812.5958082732
Kenya,2001,31800343.0,499.0,77.0,5.20621013641357,8.5,54.508,80.0,4.80369139,32.2,408.36060874808965
Kenya,2002,32779823.0,534.0,78.0,6.17199993133545,8.1,54.99,84.0,4.95863724,33.6,401.09258401804243
Kenya,2003,33767122.0,610.0,72.0,6.49426984786987,7.6,55.601,73.0,5.16912365,34.9,441.3914117361724
Kenya,2004,34791836.0,634.0,73.0,6.79692983627319,7.1,56.361,73.0,5.34494877,32.1,462.61821577443044
Kenya,2005,35843010.0,630.0,69.0,7.3356499671936,6.7,57.344,76.0,5.31436443,28.5,522.7769025200391
Kenya,2006,36925253.0,646.0,77.0,7.04983997344971,6.4,58.222,80.0,5.87344933,26.1,699.4000777951724
Kenya,2010,41517895.0,531.0,86.0,4.81548976898193,5.7,60.649,90.0,6.11675262,22.2,1093.6389611450982
Kenya,2011,42635144.0,506.0,87.0,4.70012998580933,5.6,61.046,96.0,5.81170082,20.6,1099.3150936291922
Kenya,2012,43725806.0,471.0,93.0,4.93121004104614,5.5,61.115,94.0,5.61369753,19.8,1289.780822014887
Kenya,2013,44792368.0,443.0,94.0,4.83721017837524,5.3,61.389,87.0,5.51942158,19.5,1376.8288689274818
Kenya,2014,45831863.0,423.0,95.0,4.7172999382019,5.2,61.816,92.0,5.4593358,19.6,1489.9191105208185
Kenya,2015,46851488.0,380.0,96.0,4.74350023269653,5.0,61.892,89.0,5.21938562,21.5,1496.6528561223881
Kenya,2016,47894670.0,348.0,96.0,4.89518022537231,4.9,62.163,89.0,5.14090776,23.3,1562.0761415610143
Kenya,2017,48948137.0,319.0,89.0,4.96308994293213,4.7,62.481,82.0,4.1409831,25.1,1675.9739163961851
Kenya,2018,49953304.0,292.0,89.0,5.10761976242065,4.5,62.676,92.0,4.30564117,24.7,1845.7829400139772
Kenya,2019,50951450.0,267.0,89.0,4.97439002990723,4.4,62.943,91.0,4.59182692,25.6,1970.1051431788758
Kyrgyz Republic,2001,4945100.0,154.0,99.0,3.85418009757996,0.1,68.70731707317073,99.0,4.27703285,15.0,308.4096115911492
Kyrgyz Republic,2002,4990700.0,152.0,98.0,4.44545984268188,0.1,68.15609756097561,98.0,4.59219551,12.9,321.72703322784616
Kyrgyz Republic,2003,5043300.0,146.0,99.0,4.47541999816895,0.1,68.25609756097562,98.0,5.82382107,10.6,380.506432394744
Kyrgyz Republic,2004,5104700.0,139.0,99.0,4.62243986129761,0.1,68.15365853658537,99.0,6.20281267,8.5,433.234976590867
Kyrgyz Republic,2005,5162600.0,143.0,99.0,4.87383985519409,0.1,67.95609756097562,98.0,7.45010662,8.5,476.55212996897524
Kyrgyz Republic,2006,5218400.0,139.0,97.0,5.54986000061035,0.1,67.6951219512195,92.0,8.3118391,9.0,543.1107024030721
Kyrgyz Republic,2007,5268400.0,135.0,99.0,6.46700000762939,0.1,67.89512195121952,94.0,6.93210649,9.6,721.7686908388571
Kyrgyz Republic,2008,5318700.0,148.0,99.0,5.91318988800049,0.1,68.45121951219512,95.0,6.52511883,8.8,966.3936271853723
